level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	12	1	1	2	943	363	19	8	26.206276	A190
2	1	13	0	0	0	1284	334	51	51	-1	
3	1	13	1	0	0	1284	334	51	51	-1	
4	1	13	1	1	0	1284	334	51	51	-1	
5	1	13	1	1	1	1284	334	51	51	32.162727	in
2	1	14	0	0	0	518	395	78	9	-1	
3	1	14	1	0	0	518	395	78	9	-1	
4	1	14	1	1	0	518	395	78	9	-1	
5	1	14	1	1	1	518	395	26	9	5.655128	AEA
5	1	14	1	1	2	553	395	43	9	12.095596	4.COND
2	1	15	0	0	0	691	395	77	9	-1	
3	1	15	1	0	0	691	395	77	9	-1	
4	1	15	1	1	0	691	395	77	9	-1	
5	1	15	1	1	1	691	395	25	9	33.371208	AAA
5	1	15	1	1	2	726	395	42	9	11.922775	20
2	1	16	0	0	0	1176	393	43	12	-1	
3	1	16	1	0	0	1176	393	43	12	-1	
4	1	16	1	1	0	1176	393	43	12	-1	
5	1	16	1	1	1	1176	393	43	12	0.000000	LoBBY
2	1	17	0	0	0	1378	395	78	9	-1	
3	1	17	1	0	0	1378	395	78	9	-1	
4	1	17	1	1	0	1378	395	78	9	-1	
5	1	17	1	1	1	1378	395	26	9	0.000000	IEA
5	1	17	1	1	2	1413	395	43	9	0.000000	TOD
2	1	18	0	0	0	1494	395	77	9	-1	
3	1	18	1	0	0	1494	395	77	9	-1	
4	1	18	1	1	0	1494	395	77	9	-1	
5	1	18	1	1	1	1494	395	25	9	0.000000	AAA
5	1	18	1	1	2	1529	395	42	9	0.000000	2COMD
2	1	19	0	0	0	1613	395	77	9	-1	
3	1	19	1	0	0	1613	395	77	9	-1	
4	1	19	1	1	0	1613	395	77	9	-1	
5	1	19	1	1	1	1613	395	25	9	33.371208	AAA
5	1	19	1	1	2	1648	395	42	9	11.922775	20
2	1	20	0	0	0	1731	395	77	9	-1	
3	1	20	1	0	0	1731	395	77	9	-1	
4	1	20	1	1	0	1731	395	77	9	-1	
5	1	20	1	1	1	1731	395	25	9	34.124512	AAA
5	1	20	1	1	2	1766	395	42	9	15.260864	222
2	1	21	0	0	0	1845	395	77	9	-1	
3	1	21	1	0	0	1845	395	77	9	-1	
4	1	21	1	1	0	1845	395	77	9	-1	
5	1	21	1	1	1	1845	395	25	9	46.959541	WA
5	1	21	1	1	2	1880	395	42	9	26.799156	TL
2	1	22	0	0	0	1964	395	77	9	-1	
3	1	22	1	0	0	1964	395	77	9	-1	
4	1	22	1	1	0	1964	395	77	9	-1	
5	1	22	1	1	1	1964	395	25	9	25.823410	MATA
5	1	22	1	1	2	1999	395	42	9	0.000000	DCO
2	1	23	0	0	0	2077	395	77	9	-1	
3	1	23	1	0	0	2077	395	77	9	-1	
4	1	23	1	1	0	2077	395	77	9	-1	
5	1	23	1	1	1	2077	395	24	8	14.013451	AACA
5	1	23	1	1	2	2111	395	43	9	2.841858	2200M2
2	1	24	0	0	0	2187	395	25	9	-1	
3	1	24	1	0	0	2187	395	25	9	-1	
4	1	24	1	1	0	2187	395	25	9	-1	
5	1	24	1	1	1	2187	395	25	9	42.483086	aa
2	1	25	0	0	0	1286	412	25	37	-1	
3	1	25	1	0	0	1286	412	25	37	-1	
4	1	25	1	1	0	1286	412	25	37	-1	
5	1	25	1	1	1	1286	412	25	37	65.063675	D>
2	1	26	0	0	0	1244	464	100	18	-1	
3	1	26	1	0	0	1244	464	100	18	-1	
4	1	26	1	1	0	1244	464	100	18	-1	
5	1	26	1	1	1	1244	464	100	18	33.245934	[pee
2	1	27	0	0	0	1260	487	60	22	-1	
3	1	27	1	0	0	1260	487	60	22	-1	
4	1	27	1	1	0	1260	487	60	22	-1	
5	1	27	1	1	1	1260	487	20	22	0.000000	*\,
5	1	27	1	1	2	1287	492	33	12	67.609329	ELEC.
2	1	28	0	0	0	900	446	35	79	-1	
3	1	28	1	0	0	900	446	35	79	-1	
4	1	28	1	1	0	900	446	35	79	-1	
5	1	28	1	1	1	900	446	35	79	26.777512	i
2	1	29	0	0	0	109	585	168	13	-1	
3	1	29	1	0	0	109	585	168	13	-1	
4	1	29	1	1	0	109	585	168	13	-1	
5	1	29	1	1	1	109	585	55	13	78.627899	BRIDGE
5	1	29	1	1	2	175	585	31	13	69.331924	3.00
5	1	29	1	1	3	211	585	12	12	67.545708	M
5	1	29	1	1	4	229	585	48	13	63.826565	WIDTH
2	1	30	0	0	0	1477	594	191	14	-1	
3	1	30	1	0	0	1477	594	191	14	-1	
4	1	30	1	1	0	1477	594	191	14	-1	
5	1	30	1	1	1	1477	594	79	14	94.978111	CORRIDOR
5	1	30	1	1	2	1567	595	30	13	93.300087	3.00
5	1	30	1	1	3	1603	595	11	12	92.853745	M
5	1	30	1	1	4	1619	594	49	14	96.638962	WIDTH
2	1	31	0	0	0	2040	674	5	47	-1	
3	1	31	1	0	0	2040	674	5	47	-1	
4	1	31	1	1	0	2040	674	5	47	-1	
5	1	31	1	1	1	2040	674	5	47	54.910065	|
2	1	32	0	0	0	515	743	77	9	-1	
3	1	32	1	0	0	515	743	77	9	-1	
4	1	32	1	1	0	515	743	77	9	-1	
5	1	32	1	1	1	515	743	25	9	43.821812	ABER:
5	1	32	1	1	2	550	743	42	9	32.862450	16.002
2	1	33	0	0	0	692	743	186	9	-1	
3	1	33	1	0	0	692	743	186	9	-1	
4	1	33	1	1	0	692	743	186	9	-1	
5	1	33	1	1	1	692	743	78	9	0.000000	aacacacona
5	1	33	1	1	2	776	733	17	28	63.793468	|]
5	1	33	1	1	3	801	743	25	9	36.725445	area:
5	1	33	1	1	4	837	743	24	9	0.000000	re02
5	1	33	1	1	5	865	733	17	28	23.261703	02
2	1	34	0	0	0	919	743	77	9	-1	
3	1	34	1	0	0	919	743	77	9	-1	
4	1	34	1	1	0	919	743	77	9	-1	
5	1	34	1	1	1	919	743	25	9	17.426056	pea
5	1	34	1	1	2	954	733	26	28	46.807140	18.00
5	1	34	1	1	3	985	743	11	9	62.017952	M2
2	1	35	0	0	0	1031	743	77	9	-1	
3	1	35	1	0	0	1031	743	77	9	-1	
4	1	35	1	1	0	1031	743	77	9	-1	
5	1	35	1	1	1	1031	743	25	9	43.199917	MOA:
5	1	35	1	1	2	1066	743	42	9	26.820045	LD
2	1	36	0	0	0	1157	743	77	9	-1	
3	1	36	1	0	0	1157	743	77	9	-1	
4	1	36	1	1	0	1157	743	77	9	-1	
5	1	36	1	1	1	1157	743	26	9	2.777168	AAA:
5	1	36	1	1	2	1193	743	41	9	68.968330	19.2000
2	1	37	0	0	0	1269	795	185	9	-1	
3	1	37	1	0	0	1269	795	185	9	-1	
4	1	37	1	1	0	1269	795	185	9	-1	
5	1	37	1	1	1	1269	795	26	9	18.390770	awa:
5	1	37	1	1	2	1305	795	41	9	0.000000	2L200@
5	1	37	1	1	3	1353	786	17	28	0.000000	|H]
5	1	37	1	1	4	1377	795	25	9	1.156708	amen:
5	1	37	1	1	5	1417	795	37	9	39.990749	26.9092
2	1	38	0	0	0	1497	795	77	9	-1	
3	1	38	1	0	0	1497	795	77	9	-1	
4	1	38	1	1	0	1497	795	77	9	-1	
5	1	38	1	1	1	1497	795	25	9	27.328667	Ama:
5	1	38	1	1	2	1537	795	37	9	51.578499	249008
2	1	39	0	0	0	1618	795	77	9	-1	
3	1	39	1	0	0	1618	795	77	9	-1	
4	1	39	1	1	0	1618	795	77	9	-1	
5	1	39	1	1	1	1618	795	25	9	0.000000	AMA:
5	1	39	1	1	2	1653	795	25	9	0.000000	TEO
5	1	39	1	1	3	1681	785	14	28	0.000000	NE
2	1	40	0	0	0	1832	810	84	9	-1	
3	1	40	1	0	0	1832	810	84	9	-1	
4	1	40	1	1	0	1832	810	84	9	-1	
5	1	40	1	1	1	1832	810	84	9	0.000000	FEZ
2	1	41	0	0	0	1938	791	76	9	-1	
3	1	41	1	0	0	1938	791	76	9	-1	
4	1	41	1	1	0	1938	791	76	9	-1	
5	1	41	1	1	1	1938	791	12	8	13.790215	Anta:
5	1	41	1	1	2	1976	791	38	9	53.270714	75.9902
2	1	42	0	0	0	2170	797	56	9	-1	
3	1	42	1	0	0	2170	797	56	9	-1	
4	1	42	1	1	0	2170	797	56	9	-1	
5	1	42	1	1	1	2170	797	56	9	34.056480	sata
2	1	43	0	0	0	535	811	50	24	-1	
3	1	43	1	0	0	535	811	50	24	-1	
4	1	43	1	1	0	535	811	50	24	-1	
5	1	43	1	1	1	535	811	50	24	84.879181	015
2	1	44	0	0	0	708	811	50	24	-1	
3	1	44	1	0	0	708	811	50	24	-1	
4	1	44	1	1	0	708	811	50	24	-1	
5	1	44	1	1	1	708	811	50	24	96.903961	014
2	1	45	0	0	0	815	811	51	24	-1	
3	1	45	1	0	0	815	811	51	24	-1	
4	1	45	1	1	0	815	811	51	24	-1	
5	1	45	1	1	1	815	811	51	24	96.644150	013
2	1	46	0	0	0	932	811	50	24	-1	
3	1	46	1	0	0	932	811	50	24	-1	
4	1	46	1	1	0	932	811	50	24	-1	
5	1	46	1	1	1	932	811	50	24	96.704346	012
2	1	47	0	0	0	1046	811	50	24	-1	
3	1	47	1	0	0	1046	811	50	24	-1	
4	1	47	1	1	0	1046	811	50	24	-1	
5	1	47	1	1	1	1046	811	50	24	91.562088	011
2	1	48	0	0	0	1172	811	51	24	-1	
3	1	48	1	0	0	1172	811	51	24	-1	
4	1	48	1	1	0	1172	811	51	24	-1	
5	1	48	1	1	1	1172	811	51	24	96.832474	010
2	1	49	0	0	0	1289	811	51	24	-1	
3	1	49	1	0	0	1289	811	51	24	-1	
4	1	49	1	1	0	1289	811	51	24	-1	
5	1	49	1	1	1	1289	811	51	24	96.649933	009
2	1	50	0	0	0	1400	811	51	24	-1	
3	1	50	1	0	0	1400	811	51	24	-1	
4	1	50	1	1	0	1400	811	51	24	-1	
5	1	50	1	1	1	1400	811	51	24	96.889427	008
2	1	51	0	0	0	1508	811	50	24	-1	
3	1	51	1	0	0	1508	811	50	24	-1	
4	1	51	1	1	0	1508	811	50	24	-1	
5	1	51	1	1	1	1508	811	50	24	96.786911	007
2	1	52	0	0	0	1627	811	51	24	-1	
3	1	52	1	0	0	1627	811	51	24	-1	
4	1	52	1	1	0	1627	811	51	24	-1	
5	1	52	1	1	1	1627	811	51	24	96.911713	006
2	1	53	0	0	0	1948	811	51	24	-1	
3	1	53	1	0	0	1948	811	51	24	-1	
4	1	53	1	1	0	1948	811	51	24	-1	
5	1	53	1	1	1	1948	811	51	24	96.850571	004
2	1	54	0	0	0	2187	811	33	24	-1	
3	1	54	1	0	0	2187	811	33	24	-1	
4	1	54	1	1	0	2187	811	33	24	-1	
5	1	54	1	1	1	2187	811	33	24	95.785583	00
2	1	55	0	0	0	1832	828	49	37	-1	
3	1	55	1	0	0	1832	828	49	37	-1	
4	1	55	1	1	0	1832	828	49	37	-1	
5	1	55	1	1	1	1832	828	49	37	56.867867	Ip
2	1	56	0	0	0	1885	825	26	43	-1	
3	1	56	1	0	0	1885	825	26	43	-1	
4	1	56	1	1	0	1885	825	26	43	-1	
5	1	56	1	1	1	1885	825	26	43	93.423737	J
2	1	57	0	0	0	1885	894	26	43	-1	
3	1	57	1	0	0	1885	894	26	43	-1	
4	1	57	1	1	0	1885	894	26	43	-1	
5	1	57	1	1	1	1885	894	26	43	90.911491	J
2	1	58	0	0	0	2173	911	53	9	-1	
3	1	58	1	0	0	2173	911	53	9	-1	
4	1	58	1	1	0	2173	911	53	9	-1	
5	1	58	1	1	1	2173	911	25	9	24.093277	Anta
5	1	58	1	1	2	2209	911	17	9	50.850029	1
2	1	59	0	0	0	440	878	817	73	-1	
3	1	59	1	0	0	440	878	817	73	-1	
4	1	59	1	1	0	440	878	817	73	-1	
5	1	59	1	1	1	440	878	817	73	19.847244	ee
5	1	59	1	1	2	698	874	80	105	17.911835	ed
5	1	59	1	1	3	812	874	79	105	16.125015	ed
5	1	59	1	1	4	934	878	323	73	40.080849	ee
2	1	60	0	0	0	1360	876	5	75	-1	
3	1	60	1	0	0	1360	876	5	75	-1	
4	1	60	1	1	0	1360	876	5	75	-1	
5	1	60	1	1	1	1360	876	5	75	74.753883	|
2	1	61	0	0	0	1590	876	5	75	-1	
3	1	61	1	0	0	1590	876	5	75	-1	
4	1	61	1	1	0	1590	876	5	75	-1	
5	1	61	1	1	1	1590	876	5	75	72.938354	|
2	1	62	0	0	0	2040	880	5	71	-1	
3	1	62	1	0	0	2040	880	5	71	-1	
4	1	62	1	1	0	2040	880	5	71	-1	
5	1	62	1	1	1	2040	880	5	71	90.436340	|
