level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	31	1	1	1	1059	493	30	11	10.379631	eee.
2	1	32	0	0	0	126	462	5	69	-1	
3	1	32	1	0	0	126	462	5	69	-1	
4	1	32	1	1	0	126	462	5	69	-1	
5	1	32	1	1	1	126	462	5	69	93.059708	|
2	1	33	0	0	0	1472	446	35	79	-1	
3	1	33	1	0	0	1472	446	35	79	-1	
4	1	33	1	1	0	1472	446	35	79	-1	
5	1	33	1	1	1	1472	446	35	79	45.785194	hi
2	1	34	0	0	0	2095	585	131	13	-1	
3	1	34	1	0	0	2095	585	131	13	-1	
4	1	34	1	1	0	2095	585	131	13	-1	
5	1	34	1	1	1	2095	585	55	13	90.969185	BRIDGE
5	1	34	1	1	2	2161	585	48	13	18.706619	3.00M
5	1	34	1	1	3	2215	586	11	12	18.706619	WN
2	1	35	0	0	0	723	595	191	13	-1	
3	1	35	1	0	0	723	595	191	13	-1	
4	1	35	1	1	0	723	595	191	13	-1	
5	1	35	1	1	1	723	595	77	12	90.351929	CORRIDOR
5	1	35	1	1	2	812	595	30	13	92.330902	3.00
5	1	35	1	1	3	848	595	11	9	87.621155	M
5	1	35	1	1	4	865	595	49	12	93.232841	WIDTH
2	1	36	0	0	0	413	743	77	9	-1	
3	1	36	1	0	0	413	743	77	9	-1	
4	1	36	1	1	0	413	743	77	9	-1	
5	1	36	1	1	1	413	743	25	9	16.900558	ARCA:
5	1	36	1	1	2	448	743	42	9	37.801662	32.0000
2	1	37	0	0	0	1282	743	78	9	-1	
3	1	37	1	0	0	1282	743	78	9	-1	
4	1	37	1	1	0	1282	743	78	9	-1	
5	1	37	1	1	1	1282	743	26	8	55.730049	AREA
5	1	37	1	1	2	1318	743	42	9	0.000000	SEZONE
2	1	38	0	0	0	1401	743	78	9	-1	
3	1	38	1	0	0	1401	743	78	9	-1	
4	1	38	1	1	0	1401	743	78	9	-1	
5	1	38	1	1	1	1401	743	26	9	40.270622	AOA:
5	1	38	1	1	2	1443	743	36	9	35.922058	SE
2	1	39	0	0	0	1520	743	77	9	-1	
3	1	39	1	0	0	1520	743	77	9	-1	
4	1	39	1	1	0	1520	743	77	9	-1	
5	1	39	1	1	1	1520	743	25	9	21.456779	AMA
5	1	39	1	1	2	1561	743	36	9	3.090401	TONE
2	1	40	0	0	0	1651	743	77	9	-1	
3	1	40	1	0	0	1651	743	77	9	-1	
4	1	40	1	1	0	1651	743	77	9	-1	
5	1	40	1	1	1	1651	743	24	9	52.671745	ABER:
5	1	40	1	1	2	1686	743	42	9	0.000000	28.00.42
2	1	41	0	0	0	1819	743	77	9	-1	
3	1	41	1	0	0	1819	743	77	9	-1	
4	1	41	1	1	0	1819	743	77	9	-1	
5	1	41	1	1	1	1819	743	25	9	23.322189	POA:
5	1	41	1	1	2	1854	743	42	9	42.619476	33.0002
2	1	42	0	0	0	153	791	77	9	-1	
3	1	42	1	0	0	153	791	77	9	-1	
4	1	42	1	1	0	153	791	77	9	-1	
5	1	42	1	1	1	153	791	25	8	37.359131	Anta:
5	1	42	1	1	2	188	791	42	9	18.143982	30.002
2	1	43	0	0	0	575	791	77	9	-1	
3	1	43	1	0	0	575	791	77	9	-1	
4	1	43	1	1	0	575	791	77	9	-1	
5	1	43	1	1	1	575	791	25	9	9.975677	A
5	1	43	1	1	2	611	792	41	8	28.138855	TO
2	1	44	0	0	0	687	791	25	9	-1	
3	1	44	1	0	0	687	791	25	9	-1	
4	1	44	1	1	0	687	791	25	9	-1	
5	1	44	1	1	1	687	791	25	9	20.315010	awa
2	1	45	0	0	0	729	791	35	9	-1	
3	1	45	1	0	0	729	791	35	9	-1	
4	1	45	1	1	0	729	791	35	9	-1	
5	1	45	1	1	1	729	792	13	8	15.916458	m2
5	1	45	1	1	2	753	791	11	9	13.981239	he
2	1	46	0	0	0	805	791	77	9	-1	
3	1	46	1	0	0	805	791	77	9	-1	
4	1	46	1	1	0	805	791	77	9	-1	
5	1	46	1	1	1	805	791	77	9	0.000000	WEA
2	1	47	0	0	0	925	791	77	9	-1	
3	1	47	1	0	0	925	791	77	9	-1	
4	1	47	1	1	0	925	791	77	9	-1	
5	1	47	1	1	1	925	791	25	9	57.273830	MER:
5	1	47	1	1	2	959	791	43	9	47.353607	23.0002
2	1	48	0	0	0	1047	791	77	9	-1	
3	1	48	1	0	0	1047	791	77	9	-1	
4	1	48	1	1	0	1047	791	77	9	-1	
5	1	48	1	1	1	1047	791	25	9	30.795395	MBER:
5	1	48	1	1	2	1081	791	43	9	0.000000	2.0002
2	1	49	0	0	0	1166	791	77	9	-1	
3	1	49	1	0	0	1166	791	77	9	-1	
4	1	49	1	1	0	1166	791	77	9	-1	
5	1	49	1	1	1	1166	791	25	9	36.590149	AEA
5	1	49	1	1	2	1201	791	42	9	32.891068	23.0082
2	1	50	0	0	0	180	811	50	24	-1	
3	1	50	1	0	0	180	811	50	24	-1	
4	1	50	1	1	0	180	811	50	24	-1	
5	1	50	1	1	1	180	811	50	24	96.437485	013
2	1	51	0	0	0	387	811	50	24	-1	
3	1	51	1	0	0	387	811	50	24	-1	
4	1	51	1	1	0	387	811	50	24	-1	
5	1	51	1	1	1	387	811	50	24	96.749306	012
2	1	52	0	0	0	593	811	50	24	-1	
3	1	52	1	0	0	593	811	50	24	-1	
4	1	52	1	1	0	593	811	50	24	-1	
5	1	52	1	1	1	593	811	50	24	95.729744	011
2	1	53	0	0	0	708	811	50	24	-1	
3	1	53	1	0	0	708	811	50	24	-1	
4	1	53	1	1	0	708	811	50	24	-1	
5	1	53	1	1	1	708	811	50	24	96.854645	010
2	1	54	0	0	0	817	811	51	24	-1	
3	1	54	1	0	0	817	811	51	24	-1	
4	1	54	1	1	0	817	811	51	24	-1	
5	1	54	1	1	1	817	811	51	24	96.726524	009
2	1	55	0	0	0	943	811	50	24	-1	
3	1	55	1	0	0	943	811	50	24	-1	
4	1	55	1	1	0	943	811	50	24	-1	
5	1	55	1	1	1	943	811	50	24	96.805832	008
2	1	56	0	0	0	1059	811	51	24	-1	
3	1	56	1	0	0	1059	811	51	24	-1	
4	1	56	1	1	0	1059	811	51	24	-1	
5	1	56	1	1	1	1059	811	51	24	96.839676	007
2	1	57	0	0	0	1178	811	50	24	-1	
3	1	57	1	0	0	1178	811	50	24	-1	
4	1	57	1	1	0	1178	811	50	24	-1	
5	1	57	1	1	1	1178	811	50	24	96.864716	006
2	1	58	0	0	0	1296	811	50	24	-1	
3	1	58	1	0	0	1296	811	50	24	-1	
4	1	58	1	1	0	1296	811	50	24	-1	
5	1	58	1	1	1	1296	811	50	24	96.110672	005
2	1	59	0	0	0	1429	811	51	24	-1	
3	1	59	1	0	0	1429	811	51	24	-1	
4	1	59	1	1	0	1429	811	51	24	-1	
5	1	59	1	1	1	1429	811	51	24	96.903702	004
2	1	60	0	0	0	1533	811	50	24	-1	
3	1	60	1	0	0	1533	811	50	24	-1	
4	1	60	1	1	0	1533	811	50	24	-1	
5	1	60	1	1	1	1533	811	50	24	96.857788	003
2	1	61	0	0	0	1663	811	49	24	-1	
3	1	61	1	0	0	1663	811	49	24	-1	
4	1	61	1	1	0	1663	811	49	24	-1	
5	1	61	1	1	1	1663	811	49	24	96.579735	002
2	1	62	0	0	0	1818	811	50	24	-1	
3	1	62	1	0	0	1818	811	50	24	-1	
4	1	62	1	1	0	1818	811	50	24	-1	
5	1	62	1	1	1	1818	811	50	24	95.872055	001
2	1	63	0	0	0	539	831	9	35	-1	
3	1	63	1	0	0	539	831	9	35	-1	
4	1	63	1	1	0	539	831	9	35	-1	
5	1	63	1	1	1	539	831	9	35	77.592041	|
2	1	64	0	0	0	124	911	25	9	-1	
3	1	64	1	0	0	124	911	25	9	-1	
4	1	64	1	1	0	124	911	25	9	-1	
5	1	64	1	1	1	124	911	25	9	27.713486	worn
2	1	65	0	0	0	159	911	42	9	-1	
3	1	65	1	0	0	159	911	42	9	-1	
4	1	65	1	1	0	159	911	42	9	-1	
5	1	65	1	1	1	159	911	42	9	0.000000	17c0M?
2	1	66	0	0	0	539	901	9	33	-1	
3	1	66	1	0	0	539	901	9	33	-1	
4	1	66	1	1	0	539	901	9	33	-1	
5	1	66	1	1	1	539	901	9	33	51.834488	l
2	1	67	0	0	0	1281	911	70	9	-1	
3	1	67	1	0	0	1281	911	70	9	-1	
4	1	67	1	1	0	1281	911	70	9	-1	
5	1	67	1	1	1	1281	911	25	9	12.638306	Wer:
5	1	67	1	1	2	1315	911	36	9	12.638306	690¥0
2	1	68	0	0	0	1403	911	71	9	-1	
3	1	68	1	0	0	1403	911	71	9	-1	
4	1	68	1	1	0	1403	911	71	9	-1	
5	1	68	1	1	1	1403	911	25	8	0.000000	MBEA-
5	1	68	1	1	2	1446	911	28	9	22.147461	COND
2	1	69	0	0	0	1528	911	71	9	-1	
3	1	69	1	0	0	1528	911	71	9	-1	
4	1	69	1	1	0	1528	911	71	9	-1	
5	1	69	1	1	1	1528	911	25	8	25.587837	AEA
5	1	69	1	1	2	1563	911	36	9	15.960861	£00
2	1	70	0	0	0	1644	911	71	9	-1	
3	1	70	1	0	0	1644	911	71	9	-1	
4	1	70	1	1	0	1644	911	71	9	-1	
5	1	70	1	1	1	1644	911	25	9	34.027626	ABTA
5	1	70	1	1	2	1679	912	36	8	0.000000	600N2
2	1	71	0	0	0	1806	911	5	8	-1	
3	1	71	1	0	0	1806	911	5	8	-1	
4	1	71	1	1	0	1806	911	5	8	-1	
5	1	71	1	1	1	1806	911	5	8	0.000000	o
2	1	72	0	0	0	1835	911	43	8	-1	
3	1	72	1	0	0	1835	911	43	8	-1	
4	1	72	1	1	0	1835	911	43	8	-1	
5	1	72	1	1	1	1835	911	43	8	0.000000	s2c0N
2	1	73	0	0	0	813	1347	425	315	-1	
3	1	73	1	0	0	813	1347	425	315	-1	
4	1	73	1	1	0	813	1347	425	315	-1	
5	1	73	1	1	1	813	1347	425	315	93.421921	FT
2	1	74	0	0	0	329	1779	59	54	-1	
3	1	74	1	0	0	329	1779	59	54	-1	
4	1	74	1	1	0	329	1779	59	54	-1	
5	1	74	1	1	1	329	1779	59	54	95.393028	A
2	1	75	0	0	0	297	1859	107	19	-1	
3	1	75	1	0	0	297	1859	107	19	-1	
4	1	75	1	1	0	297	1859	107	19	-1	
5	1	75	1	1	1	297	1859	30	19	79.435242	DN
5	1	75	1	1	2	335	1859	30	19	4.423676	TO
5	1	75	1	1	3	373	1859	31	19	4.423676	GR
2	1	76	0	0	0	104	1902	284	64	-1	
3	1	76	1	0	0	104	1902	284	64	-1	
4	1	76	1	1	0	104	1902	284	64	-1	
5	1	76	1	1	1	104	1902	68	64	2.251968	Il
5	1	76	1	1	2	320	1902	68	64	37.227890	Cok
