level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	11	1	1	2	410	1145	104	35	92.860077	PLAN
5	1	11	1	1	3	534	1145	29	36	92.860077	&
5	1	11	1	1	4	579	1145	359	36	96.322983	ARCHITECTURAL
5	1	11	1	1	5	957	1145	132	36	96.702484	PLANS
2	1	12	0	0	0	1415	1149	217	37	-1	
3	1	12	1	0	0	1415	1149	217	37	-1	
4	1	12	1	1	0	1415	1149	217	37	-1	
5	1	12	1	1	1	1415	1149	217	37	92.905807	11-4-2026
2	1	13	0	0	0	219	1232	870	36	-1	
3	1	13	1	0	0	219	1232	870	36	-1	
4	1	13	1	1	0	219	1232	870	36	-1	
5	1	13	1	1	1	219	1232	172	36	96.632103	MASTER
5	1	13	1	1	2	410	1233	104	35	92.965431	PLAN
5	1	13	1	1	3	534	1232	29	36	92.965431	&
5	1	13	1	1	4	579	1232	360	36	95.778999	ARCHITECTURAL
5	1	13	1	1	5	957	1232	132	36	96.834831	PLANS
2	1	14	0	0	0	1414	1237	218	36	-1	
3	1	14	1	0	0	1414	1237	218	36	-1	
4	1	14	1	1	0	1414	1237	218	36	-1	
5	1	14	1	1	1	1414	1237	218	36	92.187737	22-4-2026
2	1	15	0	0	0	219	1319	870	37	-1	
3	1	15	1	0	0	219	1319	870	37	-1	
4	1	15	1	1	0	219	1319	870	37	-1	
5	1	15	1	1	1	219	1319	172	37	96.617729	MASTER
5	1	15	1	1	2	410	1320	104	36	93.082680	PLAN
5	1	15	1	1	3	534	1319	29	37	93.082680	&
5	1	15	1	1	4	579	1319	360	37	96.150696	ARCHITECTURAL
5	1	15	1	1	5	957	1319	132	37	96.508636	PLANS
2	1	16	0	0	0	1772	1273	178	49	-1	
3	1	16	1	0	0	1772	1273	178	49	-1	
4	1	16	1	1	0	1772	1273	178	49	-1	
5	1	16	1	1	1	1772	1273	178	49	96.694099	SCALE
2	1	17	0	0	0	2041	1273	177	49	-1	
3	1	17	1	0	0	2041	1273	177	49	-1	
4	1	17	1	1	0	2041	1273	177	49	-1	
5	1	17	1	1	1	2041	1273	177	49	96.942917	SCALE
2	1	18	0	0	0	1415	1324	217	36	-1	
3	1	18	1	0	0	1415	1324	217	36	-1	
4	1	18	1	1	0	1415	1324	217	36	-1	
5	1	18	1	1	1	1415	1324	217	36	92.889633	13-5-2026
2	1	19	0	0	0	219	1407	870	37	-1	
3	1	19	1	0	0	219	1407	870	37	-1	
4	1	19	1	1	0	219	1407	870	37	-1	
5	1	19	1	1	1	219	1407	171	37	96.401207	MASTER
5	1	19	1	1	2	410	1407	104	35	92.784592	PLAN
5	1	19	1	1	3	534	1407	28	36	92.784592	&
5	1	19	1	1	4	579	1407	359	37	96.515030	ARCHITECTURAL
5	1	19	1	1	5	957	1407	132	37	96.870972	PLANS
2	1	20	0	0	0	1428	1411	190	37	-1	
3	1	20	1	0	0	1428	1411	190	37	-1	
4	1	20	1	1	0	1428	1411	190	37	-1	
5	1	20	1	1	1	1428	1411	190	37	96.338684	6-7-2026
2	1	21	0	0	0	1773	1449	453	47	-1	
3	1	21	1	0	0	1773	1449	453	47	-1	
4	1	21	1	1	0	1773	1449	453	47	-1	
5	1	21	1	1	1	1773	1449	213	47	96.502022	DRAWN
5	1	21	1	1	2	2043	1449	183	47	76.437737	DRAW!
