level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
2	1	29	0	0	0	760	419	76	9	-1	
3	1	29	1	0	0	760	419	76	9	-1	
4	1	29	1	1	0	760	419	76	9	-1	
5	1	29	1	1	1	760	419	25	9	0.000000	AA
5	1	29	1	1	2	794	419	42	9	15.114777	DAE
2	1	30	0	0	0	883	419	78	9	-1	
3	1	30	1	0	0	883	419	78	9	-1	
4	1	30	1	1	0	883	419	78	9	-1	
5	1	30	1	1	1	883	419	26	9	25.527153	AA
5	1	30	1	1	2	919	419	42	9	32.116547	IE
2	1	31	0	0	0	1001	419	77	9	-1	
3	1	31	1	0	0	1001	419	77	9	-1	
4	1	31	1	1	0	1001	419	77	9	-1	
5	1	31	1	1	1	1001	419	25	9	42.028236	AWA:
5	1	31	1	1	2	1036	419	42	9	16.829025	TAD
2	1	32	0	0	0	1113	419	77	9	-1	
3	1	32	1	0	0	1113	419	77	9	-1	
4	1	32	1	1	0	1113	419	77	9	-1	
5	1	32	1	1	1	1113	419	77	9	15.402336	WAST
2	1	33	0	0	0	1806	419	77	9	-1	
3	1	33	1	0	0	1806	419	77	9	-1	
4	1	33	1	1	0	1806	419	77	9	-1	
5	1	33	1	1	1	1806	419	26	9	21.821365	AMA
5	1	33	1	1	2	1841	419	42	9	13.295219	LEONE
2	1	34	0	0	0	1297	449	77	9	-1	
3	1	34	1	0	0	1297	449	77	9	-1	
4	1	34	1	1	0	1297	449	77	9	-1	
5	1	34	1	1	1	1297	449	25	9	13.069695	WER:
5	1	34	1	1	2	1332	449	42	9	0.000000	39.00M2
2	1	35	0	0	0	1989	449	77	9	-1	
3	1	35	1	0	0	1989	449	77	9	-1	
4	1	35	1	1	0	1989	449	77	9	-1	
5	1	35	1	1	1	1989	449	25	9	30.758179	ME
5	1	35	1	1	2	2023	449	43	9	47.021313	48.000
2	1	36	0	0	0	153	605	191	13	-1	
3	1	36	1	0	0	153	605	191	13	-1	
4	1	36	1	1	0	153	605	191	13	-1	
5	1	36	1	1	1	153	605	77	13	96.267570	CORRIDOR
5	1	36	1	1	2	242	605	30	13	82.110031	3.00
5	1	36	1	1	3	278	606	11	11	42.628220	4
5	1	36	1	1	4	295	605	49	13	87.941216	WIDTH
2	1	37	0	0	0	1993	749	77	9	-1	
3	1	37	1	0	0	1993	749	77	9	-1	
4	1	37	1	1	0	1993	749	77	9	-1	
5	1	37	1	1	1	1989	739	29	28	0.000000	AA
5	1	37	1	1	2	2033	739	37	28	0.000000	ORD
2	1	38	0	0	0	0	779	42	9	-1	
3	1	38	1	0	0	0	779	42	9	-1	
4	1	38	1	1	0	0	779	42	9	-1	
5	1	38	1	1	1	0	769	25	28	24.395004	92.60
5	1	38	1	1	2	30	780	12	8	46.585304	42
2	1	39	0	0	0	73	779	77	9	-1	
3	1	39	1	0	0	73	779	77	9	-1	
4	1	39	1	1	0	73	779	77	9	-1	
5	1	39	1	1	1	73	779	25	9	35.383461	MEK:
5	1	39	1	1	2	107	779	43	9	45.189213	720002
2	1	40	0	0	0	181	779	77	9	-1	
3	1	40	1	0	0	181	779	77	9	-1	
4	1	40	1	1	0	181	779	77	9	-1	
5	1	40	1	1	1	181	779	25	9	19.813278	ata
5	1	40	1	1	2	217	780	41	8	55.512180	200800
2	1	41	0	0	0	294	779	77	9	-1	
3	1	41	1	0	0	294	779	77	9	-1	
4	1	41	1	1	0	294	779	77	9	-1	
5	1	41	1	1	1	294	779	25	9	47.650585	EA
5	1	41	1	1	2	343	780	28	8	28.153503	COM?
2	1	42	0	0	0	419	779	77	9	-1	
3	1	42	1	0	0	419	779	77	9	-1	
4	1	42	1	1	0	419	779	77	9	-1	
5	1	42	1	1	1	419	769	29	28	41.464596	aA
5	1	42	1	1	2	454	769	42	28	42.868134	220800
2	1	43	0	0	0	535	779	77	9	-1	
3	1	43	1	0	0	535	779	77	9	-1	
4	1	43	1	1	0	535	779	77	9	-1	
5	1	43	1	1	1	535	779	25	9	30.475754	AEA:
5	1	43	1	1	2	570	779	42	9	64.463196	20.0300
2	1	44	0	0	0	643	779	77	9	-1	
3	1	44	1	0	0	643	779	77	9	-1	
4	1	44	1	1	0	643	779	77	9	-1	
5	1	44	1	1	1	643	779	25	9	29.980888	WK:
5	1	44	1	1	2	683	779	37	9	49.198212	700002
2	1	45	0	0	0	761	779	77	9	-1	
3	1	45	1	0	0	761	779	77	9	-1	
4	1	45	1	1	0	761	779	77	9	-1	
5	1	45	1	1	1	761	779	25	9	39.893600	ea
5	1	45	1	1	2	801	779	37	9	11.989700	TWO
2	1	46	0	0	0	884	779	77	9	-1	
3	1	46	1	0	0	884	779	77	9	-1	
4	1	46	1	1	0	884	779	77	9	-1	
5	1	46	1	1	1	884	779	25	9	22.288429	AA
5	1	46	1	1	2	919	780	42	8	14.753632	REE
2	1	47	0	0	0	1003	779	77	9	-1	
3	1	47	1	0	0	1003	779	77	9	-1	
4	1	47	1	1	0	1003	779	77	9	-1	
5	1	47	1	1	1	1003	779	25	9	15.133095	AEA
5	1	47	1	1	2	1038	780	42	8	57.906132	202800
2	1	48	0	0	0	1115	779	77	9	-1	
3	1	48	1	0	0	1115	779	77	9	-1	
4	1	48	1	1	0	1115	779	77	9	-1	
5	1	48	1	1	1	1115	779	25	9	27.995056	ARTA:
5	1	48	1	1	2	1150	779	42	9	52.828106	20.0990
2	1	49	0	0	0	1231	779	77	9	-1	
3	1	49	1	0	0	1231	779	77	9	-1	
4	1	49	1	1	0	1231	779	77	9	-1	
5	1	49	1	1	1	1231	779	25	9	0.000000	M8ER
5	1	49	1	1	2	1266	769	25	28	0.000000	RCO
5	1	49	1	1	3	1295	780	13	8	0.000000	MD
2	1	50	0	0	0	1345	779	17	9	-1	
3	1	50	1	0	0	1345	779	17	9	-1	
4	1	50	1	1	0	1345	779	17	9	-1	
5	1	50	1	1	1	1345	779	17	9	44.714664	we.
2	1	51	0	0	0	1380	779	42	9	-1	
3	1	51	1	0	0	1380	779	42	9	-1	
4	1	51	1	1	0	1380	779	42	9	-1	
5	1	51	1	1	1	1380	779	42	9	0.000000	200M
2	1	52	0	0	0	1460	779	77	9	-1	
3	1	52	1	0	0	1460	779	77	9	-1	
4	1	52	1	1	0	1460	779	77	9	-1	
5	1	52	1	1	1	1460	779	25	9	32.460510	AEA
5	1	52	1	1	2	1495	780	42	8	0.000000	LACOMD
2	1	53	0	0	0	1575	779	77	9	-1	
3	1	53	1	0	0	1575	779	77	9	-1	
4	1	53	1	1	0	1575	779	77	9	-1	
5	1	53	1	1	1	1575	779	25	9	4.818565	eed
5	1	53	1	1	2	1610	779	42	9	52.427727	8000
2	1	54	0	0	0	1693	779	77	9	-1	
3	1	54	1	0	0	1693	779	77	9	-1	
4	1	54	1	1	0	1693	779	77	9	-1	
5	1	54	1	1	1	1693	779	26	9	27.967331	AAA
5	1	54	1	1	2	1729	780	41	8	0.000000	tater
2	1	55	0	0	0	1809	779	77	9	-1	
3	1	55	1	0	0	1809	779	77	9	-1	
4	1	55	1	1	0	1809	779	77	9	-1	
5	1	55	1	1	1	1809	779	25	9	8.850189	AEA
5	1	55	1	1	2	1845	769	25	28	38.230453	138
5	1	55	1	1	3	1875	769	11	28	36.602974	02
2	1	56	0	0	0	0	849	32	24	-1	
3	1	56	1	0	0	0	849	32	24	-1	
4	1	56	1	1	0	0	849	32	24	-1	
5	1	56	1	1	1	0	849	32	24	96.988396	43
2	1	57	0	0	0	88	849	50	24	-1	
3	1	57	1	0	0	88	849	50	24	-1	
4	1	57	1	1	0	88	849	50	24	-1	
5	1	57	1	1	1	88	849	50	24	96.955536	042
2	1	58	0	0	0	201	849	50	24	-1	
3	1	58	1	0	0	201	849	50	24	-1	
4	1	58	1	1	0	201	849	50	24	-1	
5	1	58	1	1	1	201	849	50	24	96.585457	041
2	1	59	0	0	0	320	849	50	24	-1	
3	1	59	1	0	0	320	849	50	24	-1	
4	1	59	1	1	0	320	849	50	24	-1	
5	1	59	1	1	1	320	849	50	24	96.976067	040
2	1	60	0	0	0	437	849	50	24	-1	
3	1	60	1	0	0	437	849	50	24	-1	
4	1	60	1	1	0	437	849	50	24	-1	
5	1	60	1	1	1	437	849	50	24	96.603455	039
2	1	61	0	0	0	555	849	51	24	-1	
3	1	61	1	0	0	555	849	51	24	-1	
4	1	61	1	1	0	555	849	51	24	-1	
5	1	61	1	1	1	555	849	51	24	96.999298	038
2	1	62	0	0	0	656	849	50	24	-1	
3	1	62	1	0	0	656	849	50	24	-1	
4	1	62	1	1	0	656	849	50	24	-1	
5	1	62	1	1	1	656	849	50	24	96.708572	037
2	1	63	0	0	0	778	849	51	24	-1	
3	1	63	1	0	0	778	849	51	24	-1	
4	1	63	1	1	0	778	849	51	24	-1	
5	1	63	1	1	1	778	849	51	24	96.932648	036
2	1	64	0	0	0	893	849	50	24	-1	
3	1	64	1	0	0	893	849	50	24	-1	
4	1	64	1	1	0	893	849	50	24	-1	
5	1	64	1	1	1	893	849	50	24	93.755096	035
2	1	65	0	0	0	1019	849	51	24	-1	
3	1	65	1	0	0	1019	849	51	24	-1	
4	1	65	1	1	0	1019	849	51	24	-1	
5	1	65	1	1	1	1019	849	51	24	96.848930	034
2	1	66	0	0	0	1138	849	50	24	-1	
3	1	66	1	0	0	1138	849	50	24	-1	
4	1	66	1	1	0	1138	849	50	24	-1	
5	1	66	1	1	1	1138	849	50	24	96.940430	033
2	1	67	0	0	0	1242	849	50	24	-1	
3	1	67	1	0	0	1242	849	50	24	-1	
4	1	67	1	1	0	1242	849	50	24	-1	
5	1	67	1	1	1	1242	849	50	24	96.993202	032
2	1	68	0	0	0	1357	849	50	24	-1	
3	1	68	1	0	0	1357	849	50	24	-1	
4	1	68	1	1	0	1357	849	50	24	-1	
5	1	68	1	1	1	1357	849	50	24	95.456429	031
2	1	69	0	0	0	1476	849	51	24	-1	
3	1	69	1	0	0	1476	849	51	24	-1	
4	1	69	1	1	0	1476	849	51	24	-1	
5	1	69	1	1	1	1476	849	51	24	96.964676	030
2	1	70	0	0	0	1593	849	50	24	-1	
3	1	70	1	0	0	1593	849	50	24	-1	
4	1	70	1	1	0	1593	849	50	24	-1	
5	1	70	1	1	1	1593	849	50	24	96.788498	029
2	1	71	0	0	0	1711	849	51	24	-1	
3	1	71	1	0	0	1711	849	51	24	-1	
4	1	71	1	1	0	1711	849	51	24	-1	
5	1	71	1	1	1	1711	849	51	24	96.509453	028
2	1	72	0	0	0	1825	849	50	24	-1	
3	1	72	1	0	0	1825	849	50	24	-1	
4	1	72	1	1	0	1825	849	50	24	-1	
5	1	72	1	1	1	1825	849	50	24	96.934418	027
2	1	73	0	0	0	1987	849	51	24	-1	
3	1	73	1	0	0	1987	849	51	24	-1	
4	1	73	1	1	0	1987	849	51	24	-1	
5	1	73	1	1	1	1987	849	51	24	96.596542	026
