level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
3	1	22	1	0	0	1583	395	147	31	-1	
4	1	22	1	1	0	1583	395	147	31	-1	
5	1	22	1	1	1	1583	395	147	31	0.000000	i=====))
2	1	23	0	0	0	1994	619	33	8	-1	
3	1	23	1	0	0	1994	619	33	8	-1	
4	1	23	1	1	0	1994	619	33	8	-1	
5	1	23	1	1	1	1994	619	33	8	15.537712	prey
2	1	24	0	0	0	1349	681	50	24	-1	
3	1	24	1	0	0	1349	681	50	24	-1	
4	1	24	1	1	0	1349	681	50	24	-1	
5	1	24	1	1	1	1349	681	50	24	96.892082	061
2	1	25	0	0	0	1508	681	50	24	-1	
3	1	25	1	0	0	1508	681	50	24	-1	
4	1	25	1	1	0	1508	681	50	24	-1	
5	1	25	1	1	1	1508	681	50	24	96.901527	062
2	1	26	0	0	0	1643	681	51	24	-1	
3	1	26	1	0	0	1643	681	51	24	-1	
4	1	26	1	1	0	1643	681	51	24	-1	
5	1	26	1	1	1	1643	681	51	24	96.930077	063
2	1	27	0	0	0	1778	681	50	24	-1	
3	1	27	1	0	0	1778	681	50	24	-1	
4	1	27	1	1	0	1778	681	50	24	-1	
5	1	27	1	1	1	1778	681	50	24	96.937263	064
2	1	28	0	0	0	1880	681	50	24	-1	
3	1	28	1	0	0	1880	681	50	24	-1	
4	1	28	1	1	0	1880	681	50	24	-1	
5	1	28	1	1	1	1880	681	50	24	96.142715	065
2	1	29	0	0	0	2008	681	51	24	-1	
3	1	29	1	0	0	2008	681	51	24	-1	
4	1	29	1	1	0	2008	681	51	24	-1	
5	1	29	1	1	1	2008	681	51	24	96.815559	066
