level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	56	1	1	1	611	808	10	7	16.332787	“
2	1	57	0	0	0	644	807	38	9	-1	
3	1	57	1	0	0	644	807	38	9	-1	
4	1	57	1	1	0	644	807	38	9	-1	
5	1	57	1	1	1	644	807	38	9	23.321350	2000
2	1	58	0	0	0	717	807	127	9	-1	
3	1	58	1	0	0	717	807	127	9	-1	
4	1	58	1	1	0	717	807	127	9	-1	
5	1	58	1	1	1	717	807	71	9	19.861107	warm
5	1	58	1	1	2	799	796	12	28	40.479565	|
5	1	58	1	1	3	822	808	22	7	36.661991	wes
2	1	59	0	0	0	854	807	38	9	-1	
3	1	59	1	0	0	854	807	38	9	-1	
4	1	59	1	1	0	854	807	38	9	-1	
5	1	59	1	1	1	854	807	38	9	41.144127	nme
2	1	60	0	0	0	928	807	70	9	-1	
3	1	60	1	0	0	928	807	70	9	-1	
4	1	60	1	1	0	928	807	70	9	-1	
5	1	60	1	1	1	928	808	22	7	37.106461	ween
5	1	60	1	1	2	960	807	38	9	57.304718	210080
2	1	61	0	0	0	1452	836	58	3	-1	
3	1	61	1	0	0	1452	836	58	3	-1	
4	1	61	1	1	0	1452	836	58	3	-1	
5	1	61	1	1	1	1452	836	58	3	45.260605	woe
2	1	62	0	0	0	2035	813	11	7	-1	
3	1	62	1	0	0	2035	813	11	7	-1	
4	1	62	1	1	0	2035	813	11	7	-1	
5	1	62	1	1	1	2035	813	11	7	28.675400	os
2	1	63	0	0	0	2067	813	39	7	-1	
3	1	63	1	0	0	2067	813	39	7	-1	
4	1	63	1	1	0	2067	813	39	7	-1	
5	1	63	1	1	1	2067	813	39	7	37.988091	soo
2	1	64	0	0	0	1719	866	11	6	-1	
3	1	64	1	0	0	1719	866	11	6	-1	
4	1	64	1	1	0	1719	866	11	6	-1	
5	1	64	1	1	1	1719	866	11	6	71.139496	“
2	1	65	0	0	0	1767	865	23	7	-1	
3	1	65	1	0	0	1767	865	23	7	-1	
4	1	65	1	1	0	1767	865	23	7	-1	
5	1	65	1	1	1	1767	865	23	7	22.963531	cy
2	1	66	0	0	0	1480	850	45	41	-1	
3	1	66	1	0	0	1480	850	45	41	-1	
4	1	66	1	1	0	1480	850	45	41	-1	
5	1	66	1	1	1	1480	850	45	41	48.888657	Al
2	1	67	0	0	0	1543	899	64	11	-1	
3	1	67	1	0	0	1543	899	64	11	-1	
4	1	67	1	1	0	1543	899	64	11	-1	
5	1	67	1	1	1	1543	899	64	11	93.819839	ENTRANCE
2	1	68	0	0	0	1551	877	46	12	-1	
3	1	68	1	0	0	1551	877	46	12	-1	
4	1	68	1	1	0	1551	877	46	12	-1	
5	1	68	1	1	1	1551	877	46	12	17.584793	cUNCS
2	1	69	0	0	0	247	899	47	22	-1	
3	1	69	1	0	0	247	899	47	22	-1	
4	1	69	1	1	0	247	899	47	22	-1	
5	1	69	1	1	1	247	899	47	22	96.332863	014
2	1	70	0	0	0	416	898	46	23	-1	
3	1	70	1	0	0	416	898	46	23	-1	
4	1	70	1	1	0	416	898	46	23	-1	
5	1	70	1	1	1	416	898	46	23	96.882797	013
2	1	71	0	0	0	517	898	46	23	-1	
3	1	71	1	0	0	517	898	46	23	-1	
4	1	71	1	1	0	517	898	46	23	-1	
5	1	71	1	1	1	517	898	46	23	95.746765	012
2	1	72	0	0	0	624	899	46	22	-1	
3	1	72	1	0	0	624	899	46	22	-1	
4	1	72	1	1	0	624	899	46	22	-1	
5	1	72	1	1	1	624	899	46	22	94.583351	011
2	1	73	0	0	0	731	899	47	22	-1	
3	1	73	1	0	0	731	899	47	22	-1	
4	1	73	1	1	0	731	899	47	22	-1	
5	1	73	1	1	1	731	899	47	22	96.689171	010
2	1	74	0	0	0	838	899	47	22	-1	
3	1	74	1	0	0	838	899	47	22	-1	
4	1	74	1	1	0	838	899	47	22	-1	
5	1	74	1	1	1	838	899	47	22	96.178032	009
2	1	75	0	0	0	946	899	46	22	-1	
3	1	75	1	0	0	946	899	46	22	-1	
4	1	75	1	1	0	946	899	46	22	-1	
5	1	75	1	1	1	946	899	46	22	96.835289	008
2	1	76	0	0	0	1047	899	46	22	-1	
3	1	76	1	0	0	1047	899	46	22	-1	
4	1	76	1	1	0	1047	899	46	22	-1	
5	1	76	1	1	1	1047	899	46	22	96.912971	007
2	1	77	0	0	0	1156	898	47	23	-1	
3	1	77	1	0	0	1156	898	47	23	-1	
4	1	77	1	1	0	1156	898	47	23	-1	
5	1	77	1	1	1	1156	898	47	23	96.657463	006
2	1	78	0	0	0	1261	899	46	22	-1	
3	1	78	1	0	0	1261	899	46	22	-1	
4	1	78	1	1	0	1261	899	46	22	-1	
5	1	78	1	1	1	1261	899	46	22	96.318214	005
2	1	79	0	0	0	1375	899	47	22	-1	
3	1	79	1	0	0	1375	899	47	22	-1	
4	1	79	1	1	0	1375	899	47	22	-1	
5	1	79	1	1	1	1375	899	47	22	96.916916	004
2	1	80	0	0	0	1673	898	47	23	-1	
3	1	80	1	0	0	1673	898	47	23	-1	
4	1	80	1	1	0	1673	898	47	23	-1	
5	1	80	1	1	1	1673	898	47	23	95.410278	003
2	1	81	0	0	0	1782	883	94	38	-1	
3	1	81	1	0	0	1782	883	94	38	-1	
4	1	81	1	1	0	1782	883	94	38	-1	
5	1	81	1	1	1	1782	898	46	23	29.900543	oo2
2	1	82	0	0	0	1989	899	45	22	-1	
3	1	82	1	0	0	1989	899	45	22	-1	
4	1	82	1	1	0	1989	899	45	22	-1	
5	1	82	1	1	1	1989	899	45	22	94.103798	001
2	1	83	0	0	0	1500	915	25	37	-1	
3	1	83	1	0	0	1500	915	25	37	-1	
4	1	83	1	1	0	1500	915	25	37	-1	
5	1	83	1	1	1	1500	915	25	37	68.256706	J
2	1	84	0	0	0	207	1021	11	7	-1	
3	1	84	1	0	0	207	1021	11	7	-1	
4	1	84	1	1	0	207	1021	11	7	-1	
5	1	84	1	1	1	207	1021	11	7	28.511108	os
2	1	85	0	0	0	246	1021	32	7	-1	
3	1	85	1	0	0	246	1021	32	7	-1	
4	1	85	1	1	0	246	1021	32	7	-1	
5	1	85	1	1	1	246	1021	32	7	0.000000	S00
2	1	86	0	0	0	399	1020	71	8	-1	
3	1	86	1	0	0	399	1020	71	8	-1	
4	1	86	1	1	0	399	1020	71	8	-1	
5	1	86	1	1	1	399	1020	23	8	37.947384	wasn
5	1	86	1	1	2	444	1021	26	7	53.269577	11000
2	1	87	0	0	0	609	1020	23	8	-1	
3	1	87	1	0	0	609	1020	23	8	-1	
4	1	87	1	1	0	609	1020	23	8	-1	
5	1	87	1	1	1	609	1020	23	8	52.280022	oy
2	1	88	0	0	0	669	1021	11	7	-1	
3	1	88	1	0	0	669	1021	11	7	-1	
4	1	88	1	1	0	669	1021	11	7	-1	
5	1	88	1	1	1	669	1021	11	7	22.337051	”
2	1	89	0	0	0	718	1021	15	7	-1	
3	1	89	1	0	0	718	1021	15	7	-1	
4	1	89	1	1	0	718	1021	15	7	-1	
5	1	89	1	1	1	718	1021	15	7	50.505417	ws
2	1	90	0	0	0	776	1021	61	7	-1	
3	1	90	1	0	0	776	1021	61	7	-1	
4	1	90	1	1	0	776	1021	61	7	-1	
5	1	90	1	1	1	776	1021	12	7	22.345535	ae
2	1	91	0	0	0	880	1021	12	7	-1	
3	1	91	1	0	0	880	1021	12	7	-1	
4	1	91	1	1	0	880	1021	12	7	-1	
5	1	91	1	1	1	880	1021	12	7	46.383289	“0
2	1	92	0	0	0	929	1020	54	8	-1	
3	1	92	1	0	0	929	1020	54	8	-1	
4	1	92	1	1	0	929	1020	54	8	-1	
5	1	92	1	1	1	929	1020	23	8	41.161671	wasn
5	1	92	1	1	2	973	1021	10	7	32.237907	1100
2	1	93	0	0	0	1768	1021	56	7	-1	
3	1	93	1	0	0	1768	1021	56	7	-1	
4	1	93	1	1	0	1768	1021	56	7	-1	
5	1	93	1	1	1	1768	1021	16	7	60.253262	wen
5	1	93	1	1	2	1813	1021	11	7	25.547318	v8)
2	1	94	0	0	0	2088	1575	67	15	-1	
3	1	94	1	0	0	2088	1575	67	15	-1	
4	1	94	1	1	0	2088	1575	67	15	-1	
5	1	94	1	1	1	2088	1587	8	3	46.388535	f
5	1	94	1	1	2	2098	1575	57	13	11.602875	_--—
2	1	95	0	0	0	2021	1755	131	63	-1	
3	1	95	1	0	0	2021	1755	131	63	-1	
4	1	95	1	1	0	2021	1755	131	63	-1	
5	1	95	1	1	1	2021	1755	131	63	17.493835	eae
2	1	96	0	0	0	230	1857	68	7	-1	
3	1	96	1	0	0	230	1857	68	7	-1	
4	1	96	1	1	0	230	1857	68	7	-1	
5	1	96	1	1	1	230	1857	68	7	27.823074	mone
5	1	96	1	1	2	268	1845	7	28	64.181534	|
5	1	96	1	1	3	282	1845	19	28	38.899254	ae
2	1	97	0	0	0	615	1857	55	7	-1	
3	1	97	1	0	0	615	1857	55	7	-1	
4	1	97	1	1	0	615	1857	55	7	-1	
5	1	97	1	1	1	615	1857	11	7	32.847717	masa
5	1	97	1	1	2	660	1857	10	7	49.552849	1300
2	1	98	0	0	0	1447	1851	41	8	-1	
3	1	98	1	0	0	1447	1851	41	8	-1	
4	1	98	1	1	0	1447	1851	41	8	-1	
5	1	98	1	1	1	1447	1851	41	8	34.165604	aa
2	1	99	0	0	0	2153	1826	19	23	-1	
3	1	99	1	0	0	2153	1826	19	23	-1	
4	1	99	1	1	0	2153	1826	19	23	-1	
5	1	99	1	1	1	2153	1826	19	23	55.429535	ff
2	1	100	0	0	0	754	1857	55	8	-1	
3	1	100	1	0	0	754	1857	55	8	-1	
4	1	100	1	1	0	754	1857	55	8	-1	
5	1	100	1	1	1	754	1857	55	8	0.000000	area
2	1	101	0	0	0	1034	1857	55	8	-1	
3	1	101	1	0	0	1034	1857	55	8	-1	
4	1	101	1	1	0	1034	1857	55	8	-1	
5	1	101	1	1	1	1034	1857	55	8	0.000000	area
2	1	102	0	0	0	2169	1872	19	19	-1	
3	1	102	1	0	0	2169	1872	19	19	-1	
4	1	102	1	1	0	2169	1872	19	19	-1	
5	1	102	1	1	1	2169	1872	19	19	43.568527	i}
2	1	103	0	0	0	2131	1846	29	62	-1	
3	1	103	1	0	0	2131	1846	29	62	-1	
4	1	103	1	1	0	2131	1846	29	62	-1	
5	1	103	1	1	1	2131	1846	29	62	42.298325	li
2	1	104	0	0	0	0	1932	64	34	-1	
3	1	104	1	0	0	0	1932	64	34	-1	
4	1	104	1	1	0	0	1932	64	34	-1	
5	1	104	1	1	1	0	1932	64	34	50.797050	|
2	1	105	0	0	0	935	1909	55	24	-1	
3	1	105	1	0	0	935	1909	55	24	-1	
4	1	105	1	1	0	935	1909	55	24	-1	
5	1	105	1	1	1	935	1909	55	24	31.489891	aval
2	1	106	0	0	0	1015	1936	9	30	-1	
3	1	106	1	0	0	1015	1936	9	30	-1	
4	1	106	1	1	0	1015	1936	9	30	-1	
5	1	106	1	1	1	1015	1936	9	30	76.534760	||
2	1	107	0	0	0	1932	1903	185	63	-1	
3	1	107	1	0	0	1932	1903	185	63	-1	
4	1	107	1	1	0	1932	1903	185	63	-1	
5	1	107	1	1	1	1932	1903	185	63	33.677383	>
5	1	107	1	1	2	2062	1899	56	67	38.963085	ae
