level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	14	1	1	2	410	1233	104	35	92.958778	PLAN
5	1	14	1	1	3	534	1232	29	36	92.958778	&
5	1	14	1	1	4	579	1232	360	36	96.097054	ARCHITECTURAL
5	1	14	1	1	5	957	1232	132	36	96.736588	PLANS
2	1	15	0	0	0	1414	1237	218	36	-1	
3	1	15	1	0	0	1414	1237	218	36	-1	
4	1	15	1	1	0	1414	1237	218	36	-1	
5	1	15	1	1	1	1414	1237	218	36	92.372520	22-4-2026
2	1	16	0	0	0	219	1319	870	37	-1	
3	1	16	1	0	0	219	1319	870	37	-1	
4	1	16	1	1	0	219	1319	870	37	-1	
5	1	16	1	1	1	219	1319	172	37	96.641159	MASTER
5	1	16	1	1	2	410	1320	104	36	93.226707	PLAN
5	1	16	1	1	3	534	1319	29	37	93.226707	&
5	1	16	1	1	4	579	1319	360	37	96.272438	ARCHITECTURAL
5	1	16	1	1	5	957	1319	132	37	96.313820	PLANS
2	1	17	0	0	0	1772	1273	177	49	-1	
3	1	17	1	0	0	1772	1273	177	49	-1	
4	1	17	1	1	0	1772	1273	177	49	-1	
5	1	17	1	1	1	1772	1273	177	49	96.615356	SCALE
2	1	18	0	0	0	2041	1273	177	49	-1	
3	1	18	1	0	0	2041	1273	177	49	-1	
4	1	18	1	1	0	2041	1273	177	49	-1	
5	1	18	1	1	1	2041	1273	177	49	96.781380	SCALE
2	1	19	0	0	0	1415	1324	217	36	-1	
3	1	19	1	0	0	1415	1324	217	36	-1	
4	1	19	1	1	0	1415	1324	217	36	-1	
5	1	19	1	1	1	1415	1324	217	36	92.557175	13-5-2026
2	1	20	0	0	0	219	1407	870	37	-1	
3	1	20	1	0	0	219	1407	870	37	-1	
4	1	20	1	1	0	219	1407	870	37	-1	
5	1	20	1	1	1	219	1407	171	37	96.859840	MASTER
5	1	20	1	1	2	410	1407	104	35	93.044983	PLAN
5	1	20	1	1	3	534	1407	28	36	93.044983	&
5	1	20	1	1	4	579	1407	359	37	96.353882	ARCHITECTURAL
5	1	20	1	1	5	957	1407	132	37	96.731422	PLANS
2	1	21	0	0	0	1428	1411	190	37	-1	
3	1	21	1	0	0	1428	1411	190	37	-1	
4	1	21	1	1	0	1428	1411	190	37	-1	
5	1	21	1	1	1	1428	1411	190	37	96.562622	6-7-2026
2	1	22	0	0	0	1773	1449	453	47	-1	
3	1	22	1	0	0	1773	1449	453	47	-1	
4	1	22	1	1	0	1773	1449	453	47	-1	
5	1	22	1	1	1	1773	1449	213	47	96.426849	DRAWN
5	1	22	1	1	2	2043	1449	183	47	65.691528	DRAW!
2	1	23	0	0	0	0	1548	2226	24	-1	
3	1	23	1	0	0	0	1548	2226	24	-1	
4	1	23	1	1	0	0	1548	2226	24	-1	
5	1	23	1	1	1	0	1548	2226	24	5.451950	a
